ID,Quadratic_AICc,Quadratic_BIC,Cubic_AICc,Cubic_BIC,Logistic_AICc,Gompertz_AICc,Baranyi_AICc,Logistic_BIC,Gompertz_BIC,Baranyi_BIC,ThreePhase_AICc,ThreePhase_BIC
112,29.8028586844968,24.7277731090236,36.6880293990817,26.6775057630735,25.8269055280732,17.9240982842989,24.3605460552965,20.7518199526,7.91357464829074,14.3500224192883,27.2764426429204,17.2659190069123
114,10.7459981631253,3.95633853510149,13.3741261680092,-0.112948367020595,11.6325859152114,20.1138398818395,20.6291057195841,4.84292628718756,6.62676534680975,7.14203118455429,24.4245936955466,10.9375191605168
115,30.1595382382087,27.4193356680548,26.5770030028515,20.8303212187306,22.600156383538,9.64065464054556,17.6782863913313,19.8599538133842,3.89397285642467,11.9316046072104,19.3440063159777,13.5973245318568
116,20.1974652751945,16.4228061600608,20.2034637706429,12.6279970195829,14.6159950314563,20.2078638765039,20.7258822134635,10.8413359163226,12.6323971254439,13.1504154624035,21.7949079158102,14.2194411647502
117,18.9018551520106,9.69075346135546,22.2924171977093,3.27854008439037,13.999656107738,16.1691345665981,23.1436578386565,4.78855441708284,-2.84474254672076,4.12978072533762,29.6374093513577,10.6235322380388
118,35.7283481789216,30.6532626034485,40.7141386162434,30.7036149802353,31.8756113074332,2.35560529598024,8.38937847937315,26.8005257319601,-7.6549183400279,-1.621145156635,11.4151946333392,1.40467099733108
120,21.3643767921254,16.2892912166522,7.41696048800645,-2.5935631480017,14.0355304593097,-0.580044142235334,-0.513862410186118,8.96044488383653,-10.5905677782435,-10.5243860461943,-6.91370911551668,-16.9242327515248
121,31.3279636953873,28.5877611252334,27.8362400234306,22.0895582393098,24.3975194327909,6.47299605590652,10.4912831703497,21.657316862637,0.726314271785629,4.7446013862288,14.809043441379,9.06236165725815
122,3.69536546044984,-0.0792936546838785,4.38127286841756,-3.19419388264244,0.100761890320525,2.16784551562104,6.38561080804746,-3.67389722481319,-5.40762123543896,-1.18985594301254,13.5150293504645,5.93956259940455
123,11.5308656620383,-1.48470150457572,16.102879285868,-13.4999130057328,-2.68754546175629,18.1872577456417,15.1715566968395,-15.7031126283703,-11.4155345459591,-14.4312355947613,21.6722260811562,-7.93056621044465
124,34.5833087755823,27.7936491475585,30.4125060331926,16.9254314981628,29.8761897773592,24.6293447756194,22.6879920455534,23.0865301493354,11.1422702405896,9.20091751052361,24.3740645408364,10.8869900058067
126,40.9666524859656,38.2264499158117,26.3446425508178,20.5979607666969,45.3474236309351,-3.93000220689451,11.861435289324,42.6072210607812,-9.6766839910154,6.11475350520309,16.5786646304989,10.831982846378
127,20.0484305855337,14.9733450100605,26.3513530691629,16.3408294331547,21.149766165901,26.2688869019761,64.5581828404843,16.0746805904278,16.2583632659679,54.5476592044762,31.3656555457875,21.3551319097793
128,18.3854495728536,14.6107904577199,24.353293423794,16.777826672734,21.3752853212971,17.0610805370767,27.6226760380604,17.6006262061634,9.48561378601671,20.0472092870004,33.0945367571112,25.5190700060512
129,30.0030483092291,20.791946618574,35.2540436645943,16.2401665512754,27.7073536014965,30.1506330432784,34.3927830291517,18.4962519108414,11.1367559299595,15.3789059158328,36.6384747801157,17.6245976667968
130,26.11455843886,19.3248988108362,16.797237553979,3.31016301894923,19.6626125406655,3.09170951099386,7.1643032596191,12.8729529126417,-10.3953650240359,-6.32277127541067,14.7536122292222,1.2665376941924
132,42.8701328270149,40.1299302568611,24.1098085202141,18.3631267360932,38.6300652305786,27.953197459744,26.9134019838398,35.8898626604247,22.2065156756231,21.1667201997189,25.8355288386887,20.0888470545678
133,31.7219236669789,27.9472645518452,31.5432383944632,23.9677716434032,27.164721540561,16.4339697826131,21.4147977128213,23.3900624254273,8.85850303155314,13.8393309617613,21.4435307221709,13.8680639711109
134,31.6294307141551,24.8397710861313,21.4173985979746,7.93032406294479,26.876752563585,23.0853187184987,22.6455112895536,20.0870929355612,9.59824418346894,9.15843675452387,20.5949123396809,7.10783780465114
135,24.702178997938,11.686611831324,34.3913455472177,4.78855325561691,21.1037852037592,35.0899737745069,35.4534017238633,8.0882180371452,5.48718148290606,5.85060943226243,30.7642586513784,1.16146635977761
136,26.3627761920595,19.5731165640357,28.5661187854461,15.0790442504163,21.3015646325716,2.95005067645239,14.8488520932672,14.5119050045478,-10.5370238585774,1.36177755823747,17.7512946689079,4.2642201338781
138,28.5049578794212,26.6167427534378,12.2873540128017,7.98264066087796,26.5660541559857,9.06647658355398,10.7178520867701,24.6778390300023,4.76176323163027,6.41313873484641,9.8700408082431,5.56532745631939
139,24.4682124481847,20.693553333051,18.2307220039688,10.6552552529088,16.6227730490226,14.3224940980113,14.0172301784756,12.8481139338888,6.74702734695131,6.44176342741559,13.713458998492,6.137992247432
140,19.8188274284791,10.607725737824,25.8045147493128,6.79063763599388,15.4746820708684,19.061508567295,22.8941791509367,6.26358038021327,0.0476314539760647,3.88030203761782,25.4447244090294,6.43084729571052
142,38.4447646687698,29.2336629781146,34.8525175675699,15.838640454251,37.5063222505171,22.0773991213465,31.3229184259041,28.2952205598619,3.06352200802762,12.3090413125852,34.2834810531163,15.2696039397974
144,45.3990592636739,42.6588566935201,23.6445605691643,17.8978787850434,42.4389225373539,19.5650233480451,16.69858212259,39.6987199672,13.8183415639242,10.9519003384691,14.2350089246158,8.48832714049491
145,31.033756621449,27.2590975063153,31.482914710926,23.907447959866,25.4754527015101,12.6665307985865,21.1190810856988,21.7007935863763,5.09106404752652,13.5436143346388,23.9730738085909,16.3976070575309
146,22.0744695220971,12.863367831442,24.2386489858477,5.22477187252884,14.7807104312528,26.1297700739443,25.4754357085617,5.56960874059771,7.1158929606254,6.46155859524283,20.8888602446452,1.87498313132627
147,22.7943949570626,13.5832932664074,21.8858332732721,2.87195615995325,21.3372109371265,23.5550390286463,22.7859913692643,12.1261092464714,4.54116191532739,3.77211425594541,17.3887560484441,-1.62512106487478
148,30.8166498834762,24.0269902554524,16.4294379647261,2.94236342969629,27.570297878167,12.7829822985612,9.48491581139887,20.7806382501432,-0.704092236468613,-4.0021587236309,18.4951441145373,5.0080695795075
149,45.3750046644268,43.486789538443396,25.741180116429,21.4364667645053,41.407859025681,21.2074320921397,23.8093788607823,39.5196438996976,16.902718740216,19.5046655088586,28.9813280208075,24.6766146688838
151,32.5316201165821,25.7419604885582,29.971634923549,16.4845603885192,27.7970314911891,20.6096397224524,23.6141141230307,21.0073718631653,7.12256518742266,10.1270395880009,25.5187895930298,12.031715058
152,23.4829102489166,14.2718085582615,31.2343658238388,12.2204887105199,17.3415945801691,26.1642190569033,26.1270450075361,8.13049288951401,7.15034194358443,7.1131678942172,26.2868897162914,7.27301260297248
153,21.2946721625973,8.27910499598327,32.4316597620047,2.82886747040391,15.6572933941971,32.3282943567064,33.3063605079485,2.64172622758307,2.72550206510557,3.70356821634766,29.4765125807777,-0.126279710823159
154,30.4214758620741,23.6318162340503,13.3326377573535,-0.154436777676288,28.0571634086038,3.79181768086436,12.3911385308454,21.2675037805799,-9.69525685416541,-1.09593600418438,17.3352989188146,3.84822438378479
156,32.658576804737,29.9183742345831,10.7640038001238,5.01732201600292,34.2513964575991,2.78777997462274,8.4246882813896,31.5111938874452,-2.95890180949815,2.67800649726871,13.1038427600518,7.3571609759309204
157,23.3265573610976,19.5518982459639,23.9374288903726,16.3619621393126,18.1668439344928,12.6967397160739,15.0880415099309,14.3921848193591,5.12127296501395,7.51257475887094,18.8247987690493,11.2493320179893
158,25.0031191094389,11.9875519428249,40.0550820071165,10.4522897155157,22.5121174221052,32.9381239981621,38.0594508091446,9.49655025549125,3.33533170656126,8.45665851754377,40.340594098497,10.7378018068962
159,32.1180357405598,19.1024685739458,36.2067977827983,6.60400549119752,35.8163782513746,33.6274409426074,36.7296576278872,22.8008110847606,4.02464865100659,7.12686533628635,37.6298147942025,8.02702250260173
160,34.8673213910241,25.656219700369,25.3971375754677,6.38326046214882,32.2494413858789,29.4824207710626,27.8060235536577,23.0383396952238,10.4685436577437,8.79214644033878,28.1512976785292,9.13742056521029
162,43.5375679090177,38.4624823335445,27.0562574949922,17.0457338589841,40.8156877577467,25.7796831779085,26.7754261621128,35.7406021822735,15.7691595419003,16.7649025261046,27.2375145938837,17.2269909578755
163,38.1124891118661,33.0374035363929,32.5515061580213,22.5409825220131,32.421156694149,28.5957850052943,29.5977262847451,27.3460711186758,18.5852613692861,19.587202648737,27.7663496627298,17.7558260267217
164,31.4439668857116,22.2328651950564,30.4569296871892,11.4430525738703,26.2124184455189,21.1744490119919,26.1408472166507,17.0013167548638,2.16057189867301,7.12697010333179,25.6966658340592,6.68278872074034
165,31.1670094620472,24.3773498340234,5.3524496763158,-8.13462485871397,30.3674802533237,12.4477407796011,6.83346322839145,23.5778206252999,-1.03933375542866,-6.65361130663832,10.7346431293233,-2.75243140570643
172,30.2562571928637,21.0451555022086,33.7719885094435,14.7581113961246,28.6171450927324,23.6506920055503,29.4456893641072,19.4060434020772,4.63681489223142,10.4318122507883,29.1397377933951,10.1258606800762
