term,estimate,std.error,statistic,p.value,ID,Model
Nmax,3.7563425423790466,0.03315355979245693,113.30133372989063,3.639030164461847e-8,235,ThreePhase
tLAG,62.10385643462287,7.25906562420177,8.55535128757732,0.0010248106987599717,235,ThreePhase
tMAX,155.4664630263278,3.290159986342619,47.25194631010821,1.1999877503621434e-6,235,ThreePhase
r_max,-9.653564560733863e-6,0.002962985537717708,-0.0032580532162062767,0.9974587901399612,236,Logistic
K,0.009151164830492282,2.8054126913234003,0.003261967431314141,0.9974557371500612,236,Logistic
N_0,2.120560884538843,0.7487663919392469,2.832072736393463,0.0163115597610615,236,Logistic
r_max,0.13584827290520674,0.010214757227056311,13.299216994152243,1.1049139511666944e-7,236,Gompertz
K,4.257533024664448,0.05964710429471665,71.37870438148941,7.104129928241398e-15,236,Gompertz
N_0,1.0048563535615773,0.021255298077745743,47.27557100757199,4.323606764184469e-13,236,Gompertz
t_lag,326.005339189797,2.1147475696800466,154.15803941040602,3.240420578260653e-18,236,Gompertz
r_max,0.08117993406717396,0.008582814792930452,9.458427803200504,2.6415402723891032e-6,236,Baranyi
K,4.175139687706925,0.06486589776356026,64.36571190189238,1.9941413602142662e-14,236,Baranyi
N_0,1.0007012009941296,0.029632674442950376,33.77019522556786,1.2257048396622745e-11,236,Baranyi
t_lag,334.2026003187517,2.5667557299180856,130.20428723438258,1.752564273049439e-17,236,Baranyi
N0,1.0056615601331578,0.039828422970653796,25.249846344007768,2.1753619435229583e-10,236,ThreePhase
Nmax,4.067536715124713,0.06898485236262025,58.96275161601601,4.781958698776057e-14,236,ThreePhase
tLAG,326.7363366806594,3.8157135159538584,85.62915829884606,1.1539073964226867e-15,236,ThreePhase
tMAX,378.3608718125404,3.4677058929331284,109.10985057400794,1.0251553005210451e-16,236,ThreePhase
r_max,0.02415812737001896,0.005751606599444256,4.200239872517224,0.004034357051895331,237,Logistic
K,243.52350080334608,127.85803532503334,1.9046397841502465,0.09853138810083695,237,Logistic
N_0,1.128019306090808,0.7039934620537728,1.6023150311652283,0.1531201138719559,237,Logistic
r_max,0.13960596692863667,0.007566895389717698,18.449570099560344,1.6347892127604707e-6,237,Gompertz
K,5.21823048864857,0.04455016835101543,117.13155486941343,2.6107294559041486e-11,237,Gompertz
N_0,0.9731978388013055,0.0701049638032775,13.882010431275726,8.702079946692823e-6,237,Gompertz
t_lag,90.89729226492771,2.6512008661694013,34.285328367541254,4.1006181132967535e-8,237,Gompertz
r_max,0.07266949740243543,0.008084971880424667,8.988218942156474,1.0605160952896463e-4,237,Baranyi
K,5.174604436563883,0.08075921900593859,64.07447348126746,9.716919524768833e-10,237,Baranyi
N_0,0.8879876405426956,0.1462538635266891,6.071549968870747,9.062858679223055e-4,237,Baranyi
t_lag,97.5658680514371,5.544895713157874,17.59561822234387,2.1626668594426347e-6,237,Baranyi
N0,1.0101218498795017,0.15241450354309274,6.627465407804225,5.688673673814731e-4,237,ThreePhase
Nmax,5.112771812363872,0.09639539620709012,53.03958501690161,3.0149085711898074e-9,237,ThreePhase
tLAG,88.3660473619433,5.389618834498067,16.39560237475918,3.279192562121725e-6,237,ThreePhase
tMAX,165.12114937029918,5.351372966453796,30.855847724573817,7.693367309410945e-8,237,ThreePhase
r_max,0.06954765073731424,0.007084721973894923,9.816567395809813,1.8680646040158076e-4,238,Logistic
K,485.6637980260216,48.063541955525096,10.104619390627173,1.626214801936411e-4,238,Logistic
N_0,2.2266848686467338,0.47505863249508395,4.687179047672133,0.005398722792436709,238,Logistic
r_max,0.20697544787788294,0.026367339329455772,7.849690304044604,0.0014228379157930056,238,Gompertz
K,6.199065925878975,0.07121363934725562,87.048857251218,1.0440395698486629e-7,238,Gompertz
N_0,0.9134986570101612,0.21267160866578658,4.295348414116359,0.012692263908020158,238,Gompertz
t_lag,10.538498730848968,4.982892613693333,2.114935951436811,0.101921829701464,238,Gompertz
r_max,0.10533091869338451,0.01763282923431136,5.973568807008193,0.003945850328688832,238,Baranyi
K,6.170989498275841,0.07877988057962758,78.33204941252036,1.5919212496486594e-7,238,Baranyi
N_0,0.9757855917030501,0.18646240840966122,5.233149137273996,0.006369970971302138,238,Baranyi
t_lag,15.772323286262527,5.123555818791409,3.0783939599945738,0.03698935724309099,238,Baranyi
N0,1.00950616718347,0.17692624071584204,5.705802390301273,0.004664465581299026,238,ThreePhase
Nmax,6.17027626873124,0.0791238199560071,77.9825376500012,1.6206373585148877e-7,238,ThreePhase
tLAG,12.08979597685688,4.298131393190623,2.8128027905359794,0.048179349626722844,238,ThreePhase
tMAX,69.2631907386419,4.771332905763142,14.516528631859051,1.309435749702382e-4,238,ThreePhase
r_max,0.08143650088954808,0.013812554642383623,5.8958319440533735,0.0010571604871742353,239,Logistic
K,192.99466839767845,36.26430625228701,5.32189054038521,0.0017919453238605966,239,Logistic
N_0,1.5754709789098398,0.6643205850479025,2.37155225108106,0.05540317121661351,239,Logistic
r_max,0.3453914749274676,0.050197892308728814,6.88059715342686,9.921743233538163e-4,239,Gompertz
K,5.214141724282844,0.09560150550553356,54.54037252562975,3.918775325128177e-8,239,Gompertz
N_0,0.9845579520121066,0.21552480930217974,4.568188484656969,0.006011822671618837,239,Gompertz
t_lag,20.931349445737013,2.662523431633716,7.861470512165071,5.349279602821544e-4,239,Gompertz
r_max,0.1685615138681054,0.03617209709788457,4.659987321497135,0.005532156044956695,239,Baranyi
K,5.19523337748291,0.12606315355596956,41.211355030685695,1.5866587076210938e-7,239,Baranyi
N_0,0.945655089704525,0.29433475143628196,3.2128557198562464,0.023653272339986785,239,Baranyi
t_lag,23.090982459012746,4.480386664763889,5.1537923368561795,0.0036034187425906536,239,Baranyi
N0,1.0190369550536131,0.34834465249790675,2.9253698822310374,0.032808543159467886,239,ThreePhase
Nmax,5.245808897726114,0.15578446349275832,33.6735049189932,4.342775000919578e-7,239,ThreePhase
tLAG,16.47541525211695,5.8691406367152394,2.8071256546576273,0.037675657229557485,239,ThreePhase
tMAX,58.62472883358055,4.173162745807674,14.048033207541327,3.288002950574246e-5,239,ThreePhase
r_max,0.06422769187624235,0.021136236726812675,3.0387477537458403,0.02283959654061107,240,Logistic
K,477.85849736898143,256.35067478288033,1.8640812932273736,0.11159065429035658,240,Logistic
N_0,1.1253281139057651,1.036626040131842,1.085568054766058,0.3193487354462815,240,Logistic
r_max,0.3342179537245296,0.18225293271971033,1.8338138582303567,0.12614728042337459,240,Gompertz
K,0.8678553466559319,0.8487199061308623,1.022546237441636,0.35342294430084353,240,Gompertz
N_0,6.124608926437206,0.4655665298945857,13.155174466308715,4.532127833933738e-5,240,Gompertz
t_lag,74.94552635203425,12.44300940443971,6.0231029259926,0.001814646594497744,240,Gompertz
r_max,0.1696538884583486,0.11002624238807111,1.541940220588159,0.18372725018244176,240,Baranyi
K,6.132375424100909,0.46843847552523415,13.091101061297357,4.641386135291162e-5,240,Baranyi
N_0,0.9947481085210368,0.6828817871775036,1.4566915199664987,0.20498305670459066,240,Baranyi
t_lag,41.134480431906994,10.796629779376143,3.8099371074557533,0.012500862993171304,240,Baranyi
N0,1.0001723708547468,0.6601472737968018,1.5150746061591813,0.1901845317958327,240,ThreePhase
Nmax,6.119606671601499,0.46679461641877373,13.109848435165839,4.609095384749904e-5,240,ThreePhase
tLAG,36.57387525894533,11.039759490279069,3.312923192860318,0.0211722636973403,240,ThreePhase
tMAX,77.10633231335129,9.449551859758202,8.15978720024976,4.4920605392026214e-4,240,ThreePhase
N0,1.0078597226961403,9.210157743677523e-4,1094.2914885339544,3.4698623552448786e-38,241,ThreePhase
Nmax,1.0106458062385693,0.0035670787505332636,283.3259024874295,2.200285137940005e-29,241,ThreePhase
tLAG,478.12235283691547,64.293793281725,7.436524249578193,2.0917278372086385e-6,241,ThreePhase
tMAX,531.3748764133609,97.96330338436702,5.4242237455842846,7.03963306722239e-5,241,ThreePhase
r_max,0.016946109996659856,9.158565338365966e-4,18.50301807169649,3.078829765526386e-11,242,Logistic
K,102.54895681675819,5.997971987805347,17.09727171538205,8.906267583118298e-11,242,Logistic
N_0,2.3929520184080246,0.21008908647839167,11.390177655202224,1.8214898112115877e-8,242,Logistic
r_max,0.03951481385288147,0.0021017718942319182,18.80071474993339,8.275886649930783e-11,242,Gompertz
K,4.677498857456872,0.06234492463400635,75.0261370098041,1.561043459617173e-18,242,Gompertz
N_0,0.588170260579876,0.34254582684477325,1.71705568857042,0.109682425501575,242,Gompertz
t_lag,-9.952183619219317,23.33190019424994,-0.4265483538144054,0.6766869550029048,242,Gompertz
r_max,0.01741364528133703,0.0021076919291524465,8.261949974984946,1.5687306350826943e-6,242,Baranyi
K,4.623200907234615,0.06379610906776147,72.46838364897852,2.447998022801644e-18,242,Baranyi
N_0,0.8929927957254358,0.13686121853581873,6.52480523905116,1.9276152414111507e-5,242,Baranyi
t_lag,5.61845340474874,24.54862495599022,0.22887039151159283,0.8225307669372629,242,Baranyi
N0,1.0095322824965254,0.2149268243169278,4.697097655004126,4.173994589616122e-4,242,ThreePhase
Nmax,4.520420258936455,0.07164227523247346,63.09710634214299,1.4741596128449257e-17,242,ThreePhase
tLAG,5.751536399690666,17.948570095413864,0.32044538195052497,0.7537232575301992,242,ThreePhase
tMAX,246.95051878052283,12.854368344217061,19.21140830631489,6.306218402580768e-11,242,ThreePhase
r_max,0.07476606441238155,0.006983883161931336,10.705514780076246,1.2316836410720372e-4,243,Logistic
K,124.03086208952976,9.321140364750933,13.306404284884293,4.286205491551312e-5,243,Logistic
N_0,2.0889122823720556,0.3361159653242581,6.214855876771097,0.0015763043865098263,243,Logistic
r_max,0.1807311744275748,0.020738710097349476,8.71467770074443,9.548889477205379e-4,243,Gompertz
K,4.8323033059018625,0.071903181675521,67.20569512081815,2.936879844426931e-7,243,Gompertz
N_0,0.7067871208839405,0.4188968925925417,1.6872579705942763,0.16682847767698047,243,Gompertz
t_lag,2.3575430966585316,7.479917115384751,0.3151830508669032,0.7683806936466653,243,Gompertz
r_max,0.08654800540578293,0.017257402707816304,5.015123473162228,0.00741081027030265,243,Baranyi
K,4.809318841398677,0.07979718974942991,60.269275854204324,4.53910990758685e-7,243,Baranyi
N_0,0.857025514131038,0.2377372704013902,3.604927038507911,0.022658576459286116,243,Baranyi
t_lag,6.7770122420164105,8.216753371078465,0.8247798048643287,0.455840411166435,243,Baranyi
N0,1.0191396232283,0.18548258771267057,5.4945298952106505,0.005347293466083008,243,ThreePhase
Nmax,4.797776611686672,0.0829503340219436,57.83914758459529,5.350553931690463e-7,243,ThreePhase
tLAG,4.3161234747413415,5.322935746970783,0.8108539497583818,0.4629364219052658,243,ThreePhase
tMAX,61.01085856989308,4.14366218463132,14.723897811018464,1.23828789860317e-4,243,ThreePhase
r_max,0.073363362145994,0.017876327305768144,4.103939298668014,0.009318868849351377,244,Logistic
K,169.9945391582706,37.57413385341504,4.524243720998512,0.006258452302751019,244,Logistic
N_0,3.433069539194021,1.4823600213038342,2.3159485481633593,0.06839806982453504,244,Logistic
r_max,8.61194680888662,1346.302546136832,0.006396739598835566,0.9952024861978662,244,Gompertz
K,5.195221911679418,0.18422830177970487,28.199912073725358,9.40866864452374e-6,244,Gompertz
N_0,-296.73950356566047,47388.82980574904,-0.00626180272401791,0.995303686320087,244,Gompertz
t_lag,-154.62248590411795,4789.5617493679865,-0.03228322213916991,0.9757928391111745,244,Gompertz
r_max,-0.06284555867274191,0.03788837052633824,-1.6587031270995038,0.17251465725733955,244,Baranyi
K,-2.7758554647595206,152.96541988299487,-0.018146947636157287,0.9863907229425358,244,Baranyi
N_0,1.4263969929003764,0.717972881329632,1.9867003754498302,0.11789455977880504,244,Baranyi
t_lag,-67.2272204569683,2462.370058032155,-0.02730183476593038,0.9795268030721906,244,Baranyi
N0,0.4933052552003058,5572720.328714603,8.852144484237756e-8,0.9999999336089164,244,ThreePhase
Nmax,5.183433763551664,0.2945658988570784,17.596856199796008,6.125168766814138e-5,244,ThreePhase
tLAG,-20.49363128700778,112318620.20047547,-1.8245978494419776e-7,0.9999998631551613,244,ThreePhase
tMAX,74.0362764508703,12.655181655397678,5.850273703443238,0.004258495872856366,244,ThreePhase
r_max,0.18794382783518457,0.02155423216907253,8.719578891094024,9.528333106130446e-4,245,Logistic
K,203.08211369123438,20.1195663295951,10.093761980968173,5.420541826930445e-4,245,Logistic
N_0,2.088760459557113,0.49607519978593767,4.210572228683147,0.013579929929477092,245,Logistic
r_max,10.124490192394994,1279.9689507127548,0.007909949836484033,0.9941854356361592,245,Gompertz
K,5.364898338731298,0.0900194462313107,59.59710444058776,1.0407711747605556e-5,245,Gompertz
N_0,-161.706953583785,21258.758454793107,-0.007606603834727975,0.9944084179087049,245,Gompertz
t_lag,-63.294502596393166,1855.3068421675807,-0.03411538251130757,0.9749280890211646,245,Gompertz
r_max,0.08116014461567665,0.05745877705661118,1.4124934217746008,0.25267115390087364,245,Baranyi
K,5.374398838367847,0.09560968987084874,56.21186352165435,1.240201397958426e-5,245,Baranyi
N_0,-11.455857083412942,275195.6673159998,-4.162804303985821e-5,0.9999693990093614,245,Baranyi
t_lag,-179.35618338662158,3390912.2863360476,-5.289319458641017e-5,0.9999611179379619,245,Baranyi
N0,1.615279904551952,14405071.730457406,1.1213272205626578e-7,0.9999999175706535,245,ThreePhase
Nmax,5.4158806343169585,0.37885944617470335,14.295223964983402,7.418217115405773e-4,245,ThreePhase
tLAG,1.5624966035220862,166749165.07209757,9.37034139179352e-9,0.9999999931118133,245,ThreePhase
tMAX,45.55721070730524,20.60011375284429,2.2115028709982285,0.11394177777014532,245,ThreePhase
N0,1.0087256541137557,0.0011303565857479277,892.3959632139516,1.08684378883371e-34,246,ThreePhase
Nmax,1.0192044862020966,0.0040755586604719765,250.07724611773003,5.8931452749697926e-27,246,ThreePhase
tLAG,439.5403801024083,60.81595626769535,7.227385822360018,4.374639051720085e-6,246,ThreePhase
tMAX,579.6229814866784,112.27507943181034,5.162525686198328,1.441443178565987e-4,246,ThreePhase
r_max,0.01291886239059735,0.00200008326933261,6.459162270232943,4.682772765826627e-5,247,Logistic
K,636.9164842524101,590.7489261045381,1.0781508964431064,0.30404157960888445,247,Logistic
N_0,1.0486219993765133,0.4722199161383882,2.220622137142571,0.04831277527795569,247,Logistic
r_max,0.06373685441268445,0.0040746566262191185,15.6422639401215,2.33535090298787e-8,247,Gompertz
K,0.9098574216252783,0.1243566204057941,7.3165177588155625,2.551486035609977e-5,247,Gompertz
N_0,5.57209134410305,0.06336202616552451,87.94054864260076,8.843753816125901e-16,247,Gompertz
t_lag,352.8158442886662,6.186588808591429,57.02914080837317,6.668394500652691e-14,247,Gompertz
r_max,0.03246751790805185,0.0020981712293179134,15.474198413542537,2.591549899233207e-8,247,Baranyi
K,5.615402006052012,0.06453523890974092,87.01295758594343,9.831820644473313e-16,247,Baranyi
N_0,1.048408693021684,0.10001584608172773,10.48242587644541,1.0304212034069545e-6,247,Baranyi
t_lag,197.36254381013813,7.17076874744573,27.523205776290002,9.289744805112493e-11,247,Baranyi
N0,1.031085862349107,0.13684550991948546,7.534670760887643,1.9824056230208232e-5,247,ThreePhase
Nmax,5.597180431872891,0.08654869998567902,64.6708781622259,1.902213494805803e-14,247,ThreePhase
tLAG,164.41372341967852,9.372233415994927,17.54264070494502,7.699925552137717e-9,247,ThreePhase
tMAX,370.87513503507967,7.604576488067625,48.76999207214517,3.1711904344248063e-13,247,ThreePhase
r_max,0.054199420131422066,0.006491757709034776,8.34895918188553,0.0011250881147792933,248,Logistic
K,358.5578399595685,73.61615127883115,4.870640935865855,0.008215888361383636,248,Logistic
N_0,1.617551649837155,0.49754013635864147,3.2510978142900546,0.03134319671091573,248,Logistic
r_max,0.16968876737315444,0.014428509756125854,11.760657908631927,0.0013212533516852225,248,Gompertz
K,5.861033673661049,0.080678262177196855,72.64699951999745,5.748063205682964e-6,248,Gompertz
N_0,0.9921693177307159,0.14591159839727036,6.799797470721676,0.0065037184858027525,248,Gompertz
t_lag,24.77797714750496,5.223550986303742,4.743512069179247,0.017770929364036438,248,Gompertz
r_max,0.07973368302805557,0.013727088938603225,5.808491762869624,0.01015728604199054,248,Baranyi
K,5.82995532421029,0.12388978461817236,47.057595121164994,2.1128855517473594e-5,248,Baranyi
N_0,0.925433852353524,0.23196290519125176,3.989576917871892,0.028200318228720225,248,Baranyi
t_lag,29.169918207300665,10.040613263355372,2.9051928843590042,0.06223904326390073,248,Baranyi
N0,1.0189803106374884,0.28440417304771304,3.5828599127711787,0.037210854894528946,248,ThreePhase
Nmax,5.864837669267288,0.16420082630091434,35.71746745366183,4.8261919974142463e-5,248,ThreePhase
tLAG,18.183951890958504,7.5824105162157025,2.3981756002356245,0.09603193060035078,248,ThreePhase
tMAX,105.8762538117925,5.784951319617658,18.30201292321162,3.5589854743599205e-4,248,ThreePhase
r_max,0.07785168766990043,0.007261749677566804,10.720789221143493,1.2232468213556927e-4,249,Logistic
K,294.9248617495986,30.193973992342062,9.76767290799147,1.9132567529465565e-4,249,Logistic
N_0,2.266867666212649,0.5417234470117146,4.1845478144194646,0.008617019940479002,249,Logistic
r_max,2.872960468692327,126.47693097429482,0.022715292398075567,0.9829653618188936,249,Gompertz
K,5.771348246625028,0.08053794937634959,71.65998502961408,2.272379116613152e-7,249,Gompertz
N_0,-112.04008044367151,5241.007433621801,-0.021377584722532275,0.9839683377719292,249,Gompertz
